"","V1","ac","district","date","address","offense","year","num.month","num.week"
"150","C MAIL THEFT 1600 E DALKE AVE 6/19/2019 P3","C","P3",2019-06-19,"1600 E DALKE AVE","MAIL THEFT","2019","06","24"
"151","C THEFT 3D ALL OTHER 1700 E SANSON AVE 6/16/2019 P4","C","P4",2019-06-16,"1700 E SANSON AVE","THEFT 3D ALL OTHER","2019","06","24"
"152","C THEFT 3D CITY ALL OTHER 1600 E QUEEN AVE 6/20/2019 P4","C","P4",2019-06-20,"1600 E QUEEN AVE","THEFT 3D CITY ALL OTHER","2019","06","24"
"153","C THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES 1800 E COLUMBIA AVE 6/20/2019 P4","C","P4",2019-06-20,"1800 E COLUMBIA AVE","THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"154","C THEFT 3D FROM MOTOR VEHICLE 1600 E CROWN AVE 6/16/2019 P3","C","P3",2019-06-16,"1600 E CROWN AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"155","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 1600 E CROWN AVE 6/16/2019 P3","C","P3",2019-06-16,"1600 E CROWN AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"156","C RESIDENTIAL BURGLARY 2900 N ALTAMONT ST 6/20/2019 P4","C","P4",2019-06-20,"2900 N ALTAMONT ST","RESIDENTIAL BURGLARY","2019","06","24"
"157","C THEFT 2D FROM BUILDING 3400 N STONE ST 6/16/2019 P4","C","P4",2019-06-16,"3400 N STONE ST","THEFT 2D FROM BUILDING","2019","06","24"
"158","C THEFT 2D FROM BUILDING 1700 E ROCKWELL AVE 6/18/2019 P4","C","P4",2019-06-18,"1700 E ROCKWELL AVE","THEFT 2D FROM BUILDING","2019","06","24"
"159","C THEFT 3D FROM COIN OPERATED DEVICE 4000 N COOK ST 6/19/2019 P4","C","P4",2019-06-19,"4000 N COOK ST","THEFT 3D FROM COIN OPERATED DEVICE","2019","06","24"
"160","A THEFT 3D FROM MOTOR VEHICLE 2100 E UPRIVER DR 6/16/2019 P4","A","P4",2019-06-16,"2100 E UPRIVER DR","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"161","C THEFT 3D VEHICLE PARTS AND ACCESSORIES N PITTSBURG ST / E ROCKWELL AVE 6/16/2019 P4","C","P4",2019-06-16,"N PITTSBURG ST / E ROCKWELL AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"162","C THEFT OF MOTOR VEHICLE 4000 N MARTIN ST 6/19/2019 P4","C","P4",2019-06-19,"4000 N MARTIN ST","THEFT OF MOTOR VEHICLE","2019","06","24"
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","C ARSON 2D 2900 E WABASH AVE 6/18/2019 P4","C","P4",2019-06-18,"2900 E WABASH AVE","ARSON 2D","2019","06","24"
"165","C BURGLARY 1D FROM RESIDENCE 2900 E OLYMPIC AVE 6/17/2019 P4","C","P4",2019-06-17,"2900 E OLYMPIC AVE","BURGLARY 1D FROM RESIDENCE","2019","06","24"
"166","C THEFT 2D ALL OTHER 2800 E EVERETT AVE 6/20/2019 P4","C","P4",2019-06-20,"2800 E EVERETT AVE","THEFT 2D ALL OTHER","2019","06","24"
"167","C THEFT 3D FROM MOTOR VEHICLE 2100 E FRANCIS AVE 6/16/2019 P4","C","P4",2019-06-16,"2100 E FRANCIS AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"168","C THEFT OF MOTOR VEHICLE 3000 E BROAD AVE 6/21/2019 P4","C","P4",2019-06-21,"3000 E BROAD AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"169",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","C RESIDENTIAL BURGLARY 2900 N STANDARD ST 6/16/2019 P4","C","P4",2019-06-16,"2900 N STANDARD ST","RESIDENTIAL BURGLARY","2019","06","24"
"171","C RESIDENTIAL BURGLARY 1600 N CINCINNATI ST 6/21/2019 P4","C","P4",2019-06-21,"1600 N CINCINNATI ST","RESIDENTIAL BURGLARY","2019","06","24"
"172","C THEFT 2D FROM MOTOR VEHICLE 2900 N HAMILTON ST 6/19/2019 P4","C","P4",2019-06-19,"2900 N HAMILTON ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"173","C THEFT 3D ALL OTHER 1200 E MISSION AVE 6/16/2019 P4","C","P4",2019-06-16,"1200 E MISSION AVE","THEFT 3D ALL OTHER","2019","06","24"
"174","C THEFT 3D ALL OTHER 800 E MISSION AVE 6/18/2019 P4","C","P4",2019-06-18,"800 E MISSION AVE","THEFT 3D ALL OTHER","2019","06","24"
"175","C THEFT 3D CITY SHOPLIFTING 200 E NORTH FOOTHILLS DR 6/16/2019 P4","C","P4",2019-06-16,"200 E NORTH FOOTHILLS","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"176","C THEFT 3D CITY SHOPLIFTING 200 E NORTH FOOTHILLS DR 6/18/2019 P4","C","P4",2019-06-18,"200 E NORTH FOOTHILLS","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"177","C THEFT 3D FROM BUILDING 2900 N STANDARD ST 6/16/2019 P4","C","P4",2019-06-16,"2900 N STANDARD ST","THEFT 3D FROM BUILDING","2019","06","24"
"178","C THEFT 3D FROM BUILDING 1100 N HAMILTON ST 6/17/2019 P4","C","P4",2019-06-17,"1100 N HAMILTON ST","THEFT 3D FROM BUILDING","2019","06","24"
"179","C THEFT 3D FROM MOTOR VEHICLE 500 E NORA AVE 6/19/2019 P4","C","P4",2019-06-19,"500 E NORA AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"180","C THEFT 3D SHOPLIFTING 900 E MISSION AVE 6/17/2019 P4","C","P4",2019-06-17,"900 E MISSION AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"181","C THEFT 3D SHOPLIFTING 1500 E ILLINOIS AVE 6/20/2019 P2","C","P2",2019-06-20,"1500 E ILLINOIS AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"182","C THEFT 3D SHOPLIFTING 1500 E ILLINOIS AVE 6/21/2019 P4","C","P4",2019-06-21,"1500 E ILLINOIS AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"183","C THEFT 3D SHOPLIFTING 900 E MISSION AVE 6/22/2019 P4","C","P4",2019-06-22,"900 E MISSION AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"184","C THEFT OF MOTOR VEHICLE 1900 N DIVISION ST 6/20/2019 P2","C","P2",2019-06-20,"1900 N DIVISION ST","THEFT OF MOTOR VEHICLE","2019","06","24"
"185",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","C RESIDENTIAL BURGLARY 3500 E COURTLAND AVE 6/18/2019 P4","C","P4",2019-06-18,"3500 E COURTLAND AVE","RESIDENTIAL BURGLARY","2019","06","24"
"187","C TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D 4000 E FREDERICK AVE 6/18/2019 P4","C","P4",2019-06-18,"4000 E FREDERICK AVE","TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D","2019","06","24"
"188","C THEFT 2D ALL OTHER 3700 E FAIRVIEW AVE 6/17/2019 P4","C","P4",2019-06-17,"3700 E FAIRVIEW AVE","THEFT 2D ALL OTHER","2019","06","24"
"189","C THEFT 3D ALL OTHER 2500 N REGAL ST 6/17/2019 P4","C","P4",2019-06-17,"2500 N REGAL ST","THEFT 3D ALL OTHER","2019","06","24"
"190","C THEFT 3D ALL OTHER 3800 E ERMINA AVE 6/18/2019 P4","C","P4",2019-06-18,"3800 E ERMINA AVE","THEFT 3D ALL OTHER","2019","06","24"
"191","C ASSAULT 2D 100 S MADELIA ST 6/16/2019 P5","C","P5",2019-06-16,"100 S MADELIA ST","ASSAULT 2D","2019","06","24"
"192","C ASSAULT 2D 2700 E PACIFIC AVE 6/22/2019 P5","C","P5",2019-06-22,"2700 E PACIFIC AVE","ASSAULT 2D","2019","06","24"
"193","C HARASSMENT FELONY WEAPON INVOLVED 400 E 9TH AVE 6/21/2019 P6","C","P6",2019-06-21,"400 E 9TH AVE","HARASSMENT FELONY WEAPON INVOLVED","2019","06","24"
"194","C RAPE 2D 6/18/2019 P6","C","P6",2019-06-18,NA,"RAPE 2D","2019","06","24"
"195","C RAPE 3D 6/18/2019 P5","C","P5",2019-06-18,NA,"RAPE 3D","2019","06","24"
"196","C RESIDENTIAL BURGLARY 1000 S FISKE ST 6/18/2019 P5","C","P5",2019-06-18,"1000 S FISKE ST","RESIDENTIAL BURGLARY","2019","06","24"
"197","C THEFT 2D ALL OTHER 500 S THOR ST 6/19/2019 P5","C","P5",2019-06-19,"500 S THOR ST","THEFT 2D ALL OTHER","2019","06","24"
"198","A THEFT 3D ALL OTHER 2400 E 8TH AVE 6/17/2019 P5","A","P5",2019-06-17,"2400 E 8TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"199","C THEFT 3D ALL OTHER 2400 E SPRAGUE AVE 6/18/2019 P5","C","P5",2019-06-18,"2400 E SPRAGUE AVE","THEFT 3D ALL OTHER","2019","06","24"
"200","C THEFT 3D ALL OTHER N ERIE ST / E MARTIN LUTHER KING JR W 6/19/2019 P5","C","P5",2019-06-19,"N ERIE ST / E MARTIN LUTHER","THEFT 3D ALL OTHER","2019","06","24"
"201","C THEFT 3D CITY ALL OTHER 1800 E 3RD AVE 6/21/2019 P6","C","P6",2019-06-21,"1800 E 3RD AVE","THEFT 3D CITY ALL OTHER","2019","06","24"
"202","C THEFT 3D CITY SHOPLIFTING 100 S DIVISION ST 6/21/2019 P8","C","P8",2019-06-21,"100 S DIVISION ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"203","C THEFT 3D CITY SHOPLIFTING 400 S THOR ST 6/22/2019 P6","C","P6",2019-06-22,"400 S THOR ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"204","C THEFT 3D FROM BUILDING 4100 E SPRAGUE AVE 6/17/2019 P5","C","P5",2019-06-17,"4100 E SPRAGUE AVE","THEFT 3D FROM BUILDING","2019","06","24"
"205","C THEFT 3D FROM MOTOR VEHICLE 2400 E 8TH AVE 6/17/2019 P5","C","P5",2019-06-17,"2400 E 8TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"206","A THEFT 3D FROM MOTOR VEHICLE 2400 E 8TH AVE 6/17/2019 P5","A","P5",2019-06-17,"2400 E 8TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"207","C THEFT 3D FROM MOTOR VEHICLE 100 S DIVISION ST 6/19/2019 P5","C","P5",2019-06-19,"100 S DIVISION ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"208","C THEFT 3D FROM MOTOR VEHICLE 1200 E NEWARK AVE 6/19/2019 P5","C","P5",2019-06-19,"1200 E NEWARK AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"209","C THEFT OF MOTOR VEHICLE 2700 E 5TH AVE 6/22/2019 P5","C","P5",2019-06-22,"2700 E 5TH AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","C BURGLARY 2D GARAGE 1600 E SOUTH RIVERTON AVE 6/16/2019 P5","C","P5",2019-06-16,"1600 E SOUTH RIVERTON","BURGLARY 2D GARAGE","2019","06","24"
"212","C THEFT 2D ALL OTHER 1300 N SOUTH RIVERTON AVE 6/21/2019 P5","C","P5",2019-06-21,"1300 N SOUTH RIVERTON","THEFT 2D ALL OTHER","2019","06","24"
"213","C THEFT 2D FROM MOTOR VEHICLE 5300 E COMMERCE AVE 6/17/2019 P5","C","P5",2019-06-17,"5300 E COMMERCE AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"214","C THEFT 3D CITY FROM BUILDING 2200 E BOONE AVE 6/19/2019 P6","C","P6",2019-06-19,"2200 E BOONE AVE","THEFT 3D CITY FROM BUILDING","2019","06","24"
"215","C THEFT 3D FROM BUILDING 1100 N HELENA ST 6/17/2019 P5","C","P5",2019-06-17,"1100 N HELENA ST","THEFT 3D FROM BUILDING","2019","06","24"
"216","C THEFT 3D FROM BUILDING 1800 N GREENE ST 6/22/2019 P5","C","P5",2019-06-22,"1800 N GREENE ST","THEFT 3D FROM BUILDING","2019","06","24"
"217","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 4900 E TRENT AVE 6/19/2019 P5","C","P5",2019-06-19,"4900 E TRENT AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"218","C THEFT OF MOTOR VEHICLE N HAVEN ST / E BALDWIN AVE 6/19/2019 P6","C","P6",2019-06-19,"N HAVEN ST / E BALDWIN AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"219","C VEHICULAR ASSAULT 1200 N FREYA WAY 6/21/2019 P6","C","P6",2019-06-21,"1200 N FREYA WAY","VEHICULAR ASSAULT","2019","06","24"
"220","C BURGLARY 2D GARAGE 3800 E 29TH AVE 6/21/2019 P5","C","P5",2019-06-21,"3800 E 29TH AVE","BURGLARY 2D GARAGE","2019","06","24"
"221","C ROBBERY 1D PERSON 2800 E 30TH AVE 6/16/2019 P6","C","P6",2019-06-16,"2800 E 30TH AVE","ROBBERY 1D PERSON","2019","06","24"
"222","C THEFT 3D ALL OTHER 3200 E 37TH AVE 6/20/2019 P6","C","P6",2019-06-20,"3200 E 37TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"223","C THEFT 3D ALL OTHER 3700 E 18TH AVE 6/20/2019 P6","C","P6",2019-06-20,"3700 E 18TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"224","C THEFT 3D ALL OTHER 3800 E 28TH AVE 6/21/2019 P6","C","P6",2019-06-21,"3800 E 28TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"225","C THEFT 3D FROM MOTOR VEHICLE 3100 S MT VERNON ST 6/22/2019 P6","C","P6",2019-06-22,"3100 S MT VERNON","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"226","C THEFT 3D FROM MOTOR VEHICLE 1700 E 16TH AVE 6/22/2019 P6","C","P6",2019-06-22,"1700 E 16TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"227","C THEFT 3D SHOPLIFTING 2500 E 29TH AVE 6/17/2019 P6","C","P6",2019-06-17,"2500 E 29TH AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"228",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","C THEFT 2D FROM MOTOR VEHICLE 2300 S HATCH ST 6/16/2019 P6","C","P6",2019-06-16,"2300 S HATCH ST","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"230","C THEFT 3D FROM MOTOR VEHICLE 1100 E 27TH AVE 6/18/2019 P6","C","P6",2019-06-18,"1100 E 27TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"231","C THEFT 3D FROM MOTOR VEHICLE 600 E 25TH AVE 6/19/2019 P6","C","P6",2019-06-19,"600 E 25TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"232","C THEFT 3D SHOPLIFTING 1300 S GRAND BLVD 6/19/2019 P5","C","P5",2019-06-19,"1300 S GRAND BLVD","THEFT 3D SHOPLIFTING","2019","06","24"
"233",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","C TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D 5000 S REGAL ST 6/16/2019 P6","C","P6",2019-06-16,"5000 S REGAL ST","TAKING MOTOR VEHICLE WITHOUT PERMISSION 2D","2019","06","24"
"235","C THEFT 2D FROM BUILDING 1400 E THURSTON AVE 6/22/2019 P6","C","P6",2019-06-22,"1400 E THURSTON AVE","THEFT 2D FROM BUILDING","2019","06","24"
"236","C THEFT 3D CITY SHOPLIFTING 4900 S REGAL ST 6/19/2019 P6","C","P6",2019-06-19,"4900 S REGAL ST","THEFT 3D CITY SHOPLIFTING","2019","06","24"
"237","C THEFT 2D ALL OTHER 1500 W RIVERSIDE AVE 6/20/2019 P7","C","P7",2019-06-20,"1500 W RIVERSIDE AVE","THEFT 2D ALL OTHER","2019","06","24"
"238","C THEFT 3D FROM BUILDING 2100 W 2ND AVE 6/16/2019 P6","C","P6",2019-06-16,"2100 W 2ND AVE","THEFT 3D FROM BUILDING","2019","06","24"
"239",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","C ASSAULT 1D 300 W 7TH AVE 6/18/2019 P5","C","P5",2019-06-18,"300 W 7TH AVE","ASSAULT 1D","2019","06","24"
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","A RESIDENTIAL BURGLARY 1300 W 6TH AVE 6/18/2019 P7","A","P7",2019-06-18,"1300 W 6TH AVE","RESIDENTIAL BURGLARY","2019","06","24"
"243","C THEFT 2D FROM MOTOR VEHICLE 1600 W 7TH AVE 6/20/2019 P7","C","P7",2019-06-20,"1600 W 7TH AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"244","C THEFT 3D ALL OTHER 700 W 6TH AVE 6/18/2019 P7","C","P7",2019-06-18,"700 W 6TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"245","C THEFT 3D ALL OTHER 1500 W 10TH AVE 6/19/2019 P7","C","P7",2019-06-19,"1500 W 10TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"246","C THEFT 3D CITY FROM BUILDING 1500 W 6TH AVE 6/16/2019 P7","C","P7",2019-06-16,"1500 W 6TH AVE","THEFT 3D CITY FROM BUILDING","2019","06","24"
"247","C THEFT 3D FROM MOTOR VEHICLE 900 S LINCOLN ST 6/18/2019 P7","C","P7",2019-06-18,"900 S LINCOLN ST","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"248","C THEFT 3D FROM MOTOR VEHICLE 200 W 15TH AVE 6/22/2019 P7","C","P7",2019-06-22,"200 W 15TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"249","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 1100 S MADISON ST 6/19/2019 P7","C","P7",2019-06-19,"1100 S MADISON ST","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"250","C THEFT OF MOTOR VEHICLE 1100 W 6TH AVE 6/18/2019 P7","C","P7",2019-06-18,"1100 W 6TH AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"251",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","C ASSAULT 2D 3400 S GRAND BLVD 6/21/2019 P6","C","P6",2019-06-21,"3400 S GRAND BLVD","ASSAULT 2D","2019","06","24"
"253","C BURGLARY 1D FROM RESIDENCE 3400 S GRAND BLVD 6/21/2019 P6","C","P6",2019-06-21,"3400 S GRAND BLVD","BURGLARY 1D FROM RESIDENCE","2019","06","24"
"254","C THEFT 2D FROM MOTOR VEHICLE 3400 S MANITO BLVD 6/17/2019 P7","C","P7",2019-06-17,"3400 S MANITO BLVD","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"255","C THEFT 3D SHOPLIFTING 800 E 29TH AVE 6/19/2019 P7","C","P7",2019-06-19,"800 E 29TH AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"256",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","C ASSAULT 2D 2000 S D ST 6/16/2019 P7","C","P7",2019-06-16,"2000 S D ST","ASSAULT 2D","2019","06","24"
"258","C BURGLARY 2D GARAGE 2400 S CANYON WOODS LN 6/21/2019 P7","C","P7",2019-06-21,"2400 S CANYON WOODS","BURGLARY 2D GARAGE","2019","06","24"
"259","C THEFT 3D FROM MOTOR VEHICLE 1100 S LINDEKE CT 6/21/2019 P7","C","P7",2019-06-21,"1100 S LINDEKE CT","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"260",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","C THEFT 3D ALL OTHER 500 S A ST 6/22/2019 P7","C","P7",2019-06-22,"500 S A ST","THEFT 3D ALL OTHER","2019","06","24"
"262",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","C MAIL THEFT 2000 S POST ST 6/19/2019 P6","C","P6",2019-06-19,"2000 S POST ST","MAIL THEFT","2019","06","24"
"264","C THEFT 3D ALL OTHER 1100 W 19TH AVE 6/21/2019 P7","C","P7",2019-06-21,"1100 W 19TH AVE","THEFT 3D ALL OTHER","2019","06","24"
"265","C THEFT 3D FROM MOTOR VEHICLE 500 W 18TH AVE 6/20/2019 P7","C","P7",2019-06-20,"500 W 18TH AVE","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"266","C THEFT 3D VEHICLE PARTS AND ACCESSORIES 1000 W 24TH AVE 6/21/2019 P7","C","P7",2019-06-21,"1000 W 24TH AVE","THEFT 3D VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"267","C THEFT OF MOTOR VEHICLE 1200 W 17TH AVE 6/19/2019 P7","C","P7",2019-06-19,"1200 W 17TH AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"268",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","C THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES 1500 S RUSTLE ST 6/21/2019 P7","C","P7",2019-06-21,"1500 S RUSTLE ST","THEFT 3D CITY VEHICLE PARTS AND ACCESSORIES","2019","06","24"
"270",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","C BURGLARY 2D GARAGE 5100 W SUNSET HWY 6/17/2019 P7","C","P7",2019-06-17,"5100 W SUNSET HWY","BURGLARY 2D GARAGE","2019","06","24"
"272","C THEFT 2D FROM MOTOR VEHICLE 5600 W SUNSET HWY 6/18/2019 P7","C","P7",2019-06-18,"5600 W SUNSET HWY","THEFT 2D FROM MOTOR VEHICLE","2019","06","24"
"273","C THEFT 3D FROM BUILDING 9000 W US 2 HWY 6/21/2019 P7","C","P7",2019-06-21,"9000 W US 2","THEFT 3D FROM BUILDING","2019","06","24"
"274","C ASSAULT 2D 100 W 3RD AVE 6/18/2019 P8","C","P8",2019-06-18,"100 W 3RD AVE","ASSAULT 2D","2019","06","24"
"275","C ASSAULT 2D 0 W PACIFIC AVE 6/22/2019 P8","C","P8",2019-06-22,"0 W PACIFIC AVE","ASSAULT 2D","2019","06","24"
"276","C BURGLARY 2D COMMERCIAL 100 W 3RD AVE 6/16/2019 P8","C","P8",2019-06-16,"100 W 3RD AVE","BURGLARY 2D COMMERCIAL","2019","06","24"
"277","C ROBBERY 1D PERSON 100 S CEDAR ST 6/19/2019 P8","C","P8",2019-06-19,"100 S CEDAR ST","ROBBERY 1D PERSON","2019","06","24"
"278","C THEFT 1D FROM MOTOR VEHICLE 1000 W 1ST AVE 6/19/2019 P8","C","P8",2019-06-19,"1000 W 1ST AVE","THEFT 1D FROM MOTOR VEHICLE","2019","06","24"
"279","C THEFT 2D ALL OTHER 500 W 3RD AVE 6/22/2019 P8","C","P8",2019-06-22,"500 W 3RD AVE","THEFT 2D ALL OTHER","2019","06","24"
"280","C THEFT 2D FROM BUILDING 500 W SPRAGUE AVE 6/22/2019 P8","C","P8",2019-06-22,"500 W SPRAGUE AVE","THEFT 2D FROM BUILDING","2019","06","24"
"281","C THEFT 3D ALL OTHER 700 W RIVERSIDE AVE 6/19/2019 P8","C","P8",2019-06-19,"700 W RIVERSIDE AVE","THEFT 3D ALL OTHER","2019","06","24"
"282","C THEFT 3D FROM BUILDING 0 S POST ST 6/20/2019 P8","C","P8",2019-06-20,"0 S POST ST","THEFT 3D FROM BUILDING","2019","06","24"
"283","C THEFT 3D FROM BUILDING 0 W PACIFIC AVE 6/21/2019 P8","C","P8",2019-06-21,"0 W PACIFIC AVE","THEFT 3D FROM BUILDING","2019","06","24"
"284","C THEFT 3D FROM BUILDING 200 S WALL ST 6/21/2019 P8","C","P8",2019-06-21,"200 S WALL ST","THEFT 3D FROM BUILDING","2019","06","24"
"285","C THEFT 3D FROM MOTOR VEHICLE 300 W SPOKANE FALLS BLVD 6/22/2019 P8","C","P8",2019-06-22,"300 W SPOKANE FALLS","THEFT 3D FROM MOTOR VEHICLE","2019","06","24"
"286","C THEFT 3D SHOPLIFTING 400 W SPRAGUE AVE 6/22/2019 P8","C","P8",2019-06-22,"400 W SPRAGUE AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"287","C THEFT 3D SHOPLIFTING 400 W SPRAGUE AVE 6/22/2019 P8","C","P8",2019-06-22,"400 W SPRAGUE AVE","THEFT 3D SHOPLIFTING","2019","06","24"
"288","C THEFT OF A FIREARM FROM MOTOR VEHICLE W 1ST AVE / S MADISON ST 6/16/2019 P8","C","P8",2019-06-16,"W 1ST AVE / S MADISON ST","THEFT OF A FIREARM FROM MOTOR VEHICLE","2019","06","24"
"289","C THEFT OF A FIREARM FROM MOTOR VEHICLE 800 W MAIN AVE 6/22/2019 P8","C","P8",2019-06-22,"800 W MAIN AVE","THEFT OF A FIREARM FROM MOTOR VEHICLE","2019","06","24"
"290","C THEFT OF MOTOR VEHICLE 1200 W RIVERSIDE AVE 6/16/2019 P7","C","P7",2019-06-16,"1200 W RIVERSIDE AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"291","C THEFT OF MOTOR VEHICLE 0 W 3RD AVE 6/19/2019 P7","C","P7",2019-06-19,"0 W 3RD AVE","THEFT OF MOTOR VEHICLE","2019","06","24"
"292","C ASSAULT 1D N MAPLE ST / W SUMMIT PARKWAY 6/29/2019 P1","C","P1",2019-06-29,"N MAPLE ST / W SUMMIT PARKWAY","ASSAULT 1D","2019","06","25"
"293","C RAPE 3D 6/24/2019 P1","C","P1",2019-06-24,NA,"RAPE 3D","2019","06","25"
"294",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","A BURGLARY 2D COMMERCIAL 6600 N CEDAR ST 6/25/2019 P1","A","P1",2019-06-25,"6600 N CEDAR ST","BURGLARY 2D COMMERCIAL","2019","06","25"
"296",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","C RAPE 2D 6/23/2019 P1","C","P1",2019-06-23,NA,"RAPE 2D","2019","06","25"
"298","C THEFT 2D FROM BUILDING 8400 N PAMELA ST 6/25/2019 P1","C","P1",2019-06-25,"8400 N PAMELA ST","THEFT 2D FROM BUILDING","2019","06","25"
"299",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","C ASSAULT 1D 4700 N MONROE ST 6/27/2019 P1","C","P1",2019-06-27,"4700 N MONROE ST","ASSAULT 1D","2019","06","25"
"301","C BURGLARY 2D GARAGE 4400 N MADISON ST 6/28/2019 P1","C","P1",2019-06-28,"4400 N MADISON ST","BURGLARY 2D GARAGE","2019","06","25"
"302","C RESIDENTIAL BURGLARY 700 W CORA AVE 6/25/2019 P1","C","P1",2019-06-25,"700 W CORA AVE","RESIDENTIAL BURGLARY","2019","06","25"
"303","A RESIDENTIAL BURGLARY 6100 N WASHINGTON ST 6/25/2019 P1","A","P1",2019-06-25,"6100 N WASHINGTON ST","RESIDENTIAL BURGLARY","2019","06","25"
"304","C RESIDENTIAL BURGLARY 400 W KIERNAN AVE 6/29/2019 P1","C","P1",2019-06-29,"400 W KIERNAN AVE","RESIDENTIAL BURGLARY","2019","06","25"
"305","C ROBBERY 1D PERSON N POST ST / W WELLESLEY AVE 6/25/2019 P1","C","P1",2019-06-25,"N POST ST / W WELLESLEY AVE","ROBBERY 1D PERSON","2019","06","25"
"306","C THEFT 2D FROM MOTOR VEHICLE 300 W ROCKWELL AVE 6/24/2019 P1","C","P1",2019-06-24,"300 W ROCKWELL AVE","THEFT 2D FROM MOTOR VEHICLE","2019","06","25"
"307","C THEFT 3D ALL OTHER 4100 N NORMANDIE ST 6/23/2019 P1","C","P1",2019-06-23,"4100 N NORMANDIE ST","THEFT 3D ALL OTHER","2019","06","25"
